date,stock_deviation,all_complaints,noise_complaints,homeless_complaints,tmin,tmax,tavg,prcp
2014-03-04,252.4248643165829,6972,490,4,-10.5,-1.4,-6.6,False
2014-03-05,268.27740598207487,6671,465,6,-3.4,3.7,-0.6000000000000001,False
2014-03-06,-856.0915670991471,6885,501,7,-8.6,-0.6666666666666666,-3.95,False
2014-03-07,30.315032824770235,5881,635,10,-3.0333333333333337,2.4,-1.35,False
2014-03-10,-642.4592941663559,6316,511,3,2.2333333333333334,10.6,5.45,False
2014-03-11,-20.91086886174344,6096,602,12,5.9,18.5,10.45,False
2014-03-12,2.254465660022106,6049,546,9,0.5666666666666668,13.133333333333333,8.65,True
2014-03-13,-255.3383593543349,6832,470,6,-7.3,0.5666666666666668,-1.5,False
2014-03-14,-235.614320210223,6397,663,9,-5.5,6.7,-1.25,False
2014-03-17,-113.44647962969792,6176,570,12,-4.533333333333334,1.1333333333333333,-1.6,False
2014-03-18,530.8536800194688,6565,574,7,-2.8666666666666667,5.7333333333333325,0.45,False
2014-03-19,-171.6050455831155,6506,524,6,-0.8666666666666667,7.966666666666668,2.1500000000000004,True
2014-03-20,-194.41281993687156,6296,608,8,4.633333333333334,12.4,7.85,False
2014-03-21,-285.5058651141753,5874,725,5,2.966666666666667,10.933333333333332,6.95,False
2014-03-24,-846.0554942290164,7166,567,7,-5.666666666666668,1.6666666666666667,-1.9,False
2014-03-25,170.70571562132318,6018,493,15,-3.766666666666667,3.7,-0.25,False
2014-03-26,-467.44021416978285,6137,533,11,-3.9666666666666655,2.6,1.1,False
2014-03-27,-423.0563331817593,5983,594,5,-5.1000000000000005,5.4,-1.15,False
2014-03-28,423.7385798585474,5254,782,9,2.766666666666667,14.3,6.550000000000002,True
2014-03-31,-137.58008036825595,6298,504,8,1.8333333333333333,12.933333333333332,5.85,True
2014-04-01,-41.00873162711105,6241,656,6,3.533333333333333,14.833333333333336,7.65,False
2014-04-02,-2.0801010951417997,6074,679,6,4.633333333333333,10.933333333333332,6.949999999999998,True
2014-04-03,-189.89198664287326,6031,695,6,5.766666666666667,18.133333333333336,9.8,True
2014-04-04,-38.527281428465365,5780,671,3,4.433333333333334,7.933333333333334,6.75,True
2014-04-07,-389.3676364243547,5903,514,11,4.633333333333333,11.333333333333336,7.199999999999998,True
2014-04-08,237.29200104455052,6280,611,11,7.399999999999999,18.33333333333333,11.2,True
2014-04-09,102.15039532226729,5830,616,6,6.666666666666668,16.3,11.5,False
2014-04-10,-494.1391697822637,5821,654,5,4.833333333333333,13.5,9.35,False
2014-04-11,-135.78439981687006,5716,857,3,10.533333333333333,22.600000000000005,13.8,False
2014-04-14,-89.72365644713318,5875,817,11,12.6,21.66666666666667,15.0,False
2014-04-15,-262.28770892759707,5172,554,10,0.9333333333333336,15.733333333333334,12.95,True
2014-04-16,-304.4005551060618,6105,581,6,-0.16666666666666666,9.033333333333333,4.199999999999998,True
2014-04-17,-10.168000408706575,5940,661,6,2.0333333333333337,8.500000000000002,5.199999999999998,False
2014-04-21,-196.65071319514755,5856,753,5,4.266666666666667,16.999999999999996,9.4,False
2014-04-22,23.80181475290556,5624,668,8,9.266666666666667,19.1,12.25,True
2014-04-23,-378.92887464520385,5902,608,13,7.033333333333334,16.666666666666668,13.3,False
2014-04-24,-92.79047666475344,5842,645,9,5.933333333333333,16.7,10.25,False
2014-04-25,-291.818145068848,5516,803,13,6.666666666666668,15.933333333333332,11.3,True
2014-04-28,-466.6275445681822,6115,718,14,7.399999999999999,18.7,12.15,False
2014-04-29,-76.24010078618085,5964,513,6,6.3,10.766666666666666,9.55,True
2014-04-30,-41.06246369683322,7301,383,6,5.4,11.266666666666666,7.1,True
2014-05-01,148.41856462845863,7918,705,8,10.566666666666666,24.1,14.45,True
2014-05-02,-91.83663740658449,5923,1014,10,12.4,20.566666666666666,16.65,True
2014-05-05,137.69062654308982,6569,739,18,10.0,20.366666666666667,14.7,False
2014-05-06,-69.21897331690161,6419,731,17,10.933333333333332,20.766666666666673,15.35,False
2014-05-07,-209.10088470423943,5879,672,18,10.2,19.466666666666672,14.7,False
2014-05-08,-196.91799984445424,6189,686,8,11.333333333333336,14.6,12.85,True
2014-05-09,131.40904017549656,5727,898,10,12.4,17.566666666666666,13.65,True
2014-05-12,319.45968979193816,6753,997,10,16.3,27.2,20.95,False
2014-05-13,79.7381494476067,6214,744,17,11.133333333333333,21.866666666666664,18.200000000000006,False
2014-05-14,-134.48583418474846,6265,721,8,10.566666666666666,19.83333333333333,13.35,True
2014-05-15,-280.93069799071054,5735,525,10,14.066666666666668,22.43333333333333,16.6,True
2014-05-16,-266.5461685700684,6192,851,7,15.2,20.2,18.65,True
2014-05-19,84.58946625164208,6165,728,5,10.366666666666667,22.2,16.200000000000006,False
2014-05-20,67.14170304910111,6463,872,12,12.800000000000002,25.566666666666666,18.75,False
2014-05-21,178.98480917731652,6528,872,18,16.666666666666668,23.7,20.75,False
2014-05-22,-98.14634641690644,5874,713,8,14.6,18.133333333333336,16.45,True
2014-05-23,309.168531999474,5546,837,9,13.7,20.766666666666673,16.1,True
2014-05-27,-141.56035144687667,7074,861,18,16.666666666666668,29.633333333333336,25.15,False
2014-05-28,-95.31521963765408,6330,615,12,11.866666666666665,17.599999999999994,16.700000000000006,False
2014-05-29,44.17593199786279,6033,694,9,10.766666666666666,17.599999999999994,13.2,False
2014-05-30,-202.59432432881292,6399,960,19,12.6,23.133333333333336,16.700000000000006,True
2014-06-02,-325.3279826908365,6377,938,15,15.0,25.366666666666664,19.85,False
2014-06-03,-101.3274101967054,6304,746,8,17.599999999999994,28.9,22.55,True
2014-06-04,648.6383799684173,6382,860,17,17.03333333333333,27.6,20.700000000000006,False
2014-06-05,100.04450924941014,5941,750,9,16.5,24.6,19.5,True
2014-06-06,-231.01257034634727,5964,1120,8,16.46666666666667,24.96666666666667,20.4,False
2014-06-09,44.09329802157299,6829,740,19,17.03333333333333,21.866666666666664,19.7,True
2014-06-10,507.818907353927,6891,847,22,18.3,24.83333333333333,20.35,False
2014-06-11,-1.746386498283755,6283,792,13,16.1,20.733333333333334,19.25,True
2014-06-12,-13.740156509027655,6087,732,8,15.566666666666668,23.866666666666664,18.35,True
2014-06-13,131.21773750244574,6429,770,7,18.133333333333333,25.9,20.0,True
2014-06-16,-36.79737527087673,7050,1036,16,17.599999999999994,26.46666666666667,22.25,False
2014-06-17,362.6526784168109,6852,741,18,20.933333333333334,30.2,23.8,False
2014-06-18,-316.85356716018936,7039,641,7,23.866666666666664,31.866666666666664,28.05,False
2014-06-19,39.57482938554313,6570,669,14,20.2,25.16666666666667,23.85,True
2014-06-20,-206.66112212986263,6439,1062,19,18.33333333333333,27.03333333333333,23.05,False
2014-06-23,57.79062011744463,6543,811,17,18.133333333333336,27.4,22.3,False
2014-06-24,-432.88661910466544,7189,836,12,19.633333333333336,26.83333333333333,22.5,False
2014-06-25,189.18509936030387,6441,661,14,20.933333333333334,28.866666666666664,23.450000000000006,True
2014-06-26,-145.89518206091088,6662,730,14,20.933333333333334,30.366666666666664,25.3,True
2014-06-27,35.29426109927772,6348,1138,15,19.233333333333334,27.4,23.5,False
2014-06-30,-21.191832056631032,6455,849,15,20.2,28.16666666666667,23.6,False
2014-07-01,-165.32231426873474,6554,720,20,22.23333333333333,30.566666666666666,25.35,False
2014-07-02,-27.417533041159917,6742,471,20,22.03333333333333,31.66666666666667,26.4,True
2014-07-03,-22.47885611246784,6382,471,16,21.133333333333336,30.566666666666666,25.6,True
2014-07-07,-401.8835779125929,6825,640,22,22.03333333333333,31.266666666666666,25.85,True
2014-07-08,-212.62910244672818,6982,515,22,22.03333333333333,32.599999999999994,27.35,True
2014-07-09,78.0216127047188,7544,533,19,22.066666666666666,30.366666666666664,25.55,True
2014-07-10,75.95271961286744,6683,691,20,21.66666666666667,28.5,24.4,True
2014-07-11,-89.67494396587063,6085,937,20,20.733333333333327,29.6,24.75,False
2014-07-14,-0.6182765656467382,6614,437,32,21.83333333333333,28.866666666666664,24.65,True
2014-07-15,-112.18714611580616,7103,380,16,21.5,29.633333333333336,23.950000000000006,True
2014-07-16,-67.27407867524015,6779,669,15,20.366666666666667,27.93333333333333,23.3,True
2014-07-17,-125.57770082432944,6388,770,13,19.6,27.766666666666666,23.85,False
2014-07-18,-47.791539100948285,6024,1045,28,18.7,27.96666666666667,23.65,False
2014-07-21,72.8051202640545,6467,778,29,19.033333333333328,28.866666666666664,23.15,False
2014-07-22,-11.527856920933118,6215,683,21,21.3,29.83333333333333,24.85,False
2014-07-23,-84.61872647345626,6045,481,18,22.4,30.366666666666664,25.85,True
2014-07-24,172.75160693005455,6083,691,19,21.83333333333333,27.4,25.15,False
2014-07-25,-22.692902313492603,5818,1020,16,19.233333333333327,28.133333333333336,23.9,False
2014-07-28,-126.56044781648598,6557,727,21,20.2,28.53333333333333,25.5,True
2014-07-29,-65.90830704097243,6050,834,14,17.966666666666672,24.96666666666667,21.8,False
2014-07-30,-172.5379254004329,5901,796,22,17.766666666666666,27.23333333333333,22.45,False
2014-07-31,-56.53067295801338,5624,751,14,19.8,27.8,23.5,False
2014-08-01,-274.6131696111679,5475,969,28,21.866666666666664,28.9,24.35,False
2014-08-04,-60.43463389434965,5224,559,21,21.3,28.33333333333333,23.9,False
2014-08-05,-39.442362742750454,6401,797,26,21.866666666666664,31.100000000000005,25.85,False
2014-08-06,53.20956773794569,6034,737,29,21.5,28.866666666666664,25.0,False
2014-08-07,-274.42461085826835,5895,787,30,19.233333333333327,28.866666666666664,24.4,False
2014-08-08,139.64613303993607,6059,1050,21,18.5,28.33333333333333,23.4,False
2014-08-11,186.2594931633503,6223,736,28,21.466666666666672,30.03333333333333,25.55,False
2014-08-12,206.2166663903099,5732,544,21,21.66666666666667,26.5,24.2,True
2014-08-13,-39.26591941857805,6247,608,22,20.0,29.066666666666666,23.4,True
2014-08-14,141.22563166821237,5540,837,26,17.766666666666666,25.93333333333333,22.45,False
2014-08-15,8.883242427622463,5278,1104,17,16.666666666666668,23.33333333333333,21.0,False
2014-08-18,49.31423662893576,5953,821,34,17.400000000000002,27.4,22.85,False
2014-08-19,-13.813344587037134,6184,773,27,17.766666666666666,27.23333333333333,22.3,False
2014-08-20,18.094849257755413,5959,773,23,20.566666666666666,28.16666666666667,23.55,False
2014-08-21,390.17311190808687,5499,725,32,18.5,27.2,23.65,True
2014-08-22,-65.8357222382092,5045,797,26,19.03333333333333,25.366666666666664,21.950000000000006,True
2014-08-25,-167.58699727879142,5806,788,26,18.33333333333333,30.566666666666666,23.85,False
2014-08-26,178.26356460976422,5962,689,38,20.733333333333327,29.83333333333333,25.200000000000006,False
2014-08-27,-141.59812837469508,5518,647,35,20.9,31.3,25.15,False
2014-08-28,115.24629140377148,5765,779,34,19.633333333333333,27.8,24.8,False
2014-08-29,105.93770587264773,5199,1049,25,17.033333333333335,26.133333333333336,21.5,False
2014-09-02,-99.32358924560505,6416,579,21,24.8,33.49999999999999,28.1,False
2014-09-03,-193.431396935328,5991,557,27,22.4,30.366666666666664,26.8,False
2014-09-04,10.003311574571851,6395,665,22,20.766666666666666,30.0,25.35,False
2014-09-05,-131.57715767094487,5963,807,35,22.23333333333333,29.8,25.4,False
2014-09-08,-14.052138598932288,6249,698,23,18.3,24.83333333333333,21.55,False
2014-09-09,-186.60791197414073,5657,635,26,17.599999999999994,23.16666666666667,20.450000000000006,False
2014-09-10,28.62816194184052,5751,691,29,17.2,25.76666666666667,20.5,False
2014-09-11,-18.321576120451933,5686,698,29,20.6,28.866666666666664,23.15,False
2014-09-12,-335.100418269747,5415,1010,30,16.866666666666664,25.366666666666664,21.75,False
2014-09-15,-156.04923217433858,5617,808,18,12.800000000000002,22.066666666666666,17.5,False
2014-09-16,294.5250443668865,5930,735,21,14.8,20.53333333333333,17.7,True
2014-09-17,31.75960468784433,6244,812,29,13.533333333333333,22.8,18.35,False
2014-09-18,-335.9674028859426,5923,876,21,14.266666666666666,24.633333333333336,19.55,False
2014-09-19,12.205479742877287,5659,1061,20,12.766666666666666,19.066666666666666,16.9,False
2014-09-22,-368.22605098535684,6042,672,24,13.166666666666664,22.23333333333333,20.5,False
2014-09-23,-172.62275194098584,5765,674,23,11.3,21.7,15.8,False
2014-09-24,-250.63734874018428,5845,821,29,14.433333333333332,21.66666666666667,18.05,False
2014-09-25,-632.8959368314609,4716,743,12,14.633333333333333,17.8,17.15,True
2014-09-26,-56.51093194290388,5425,1183,19,15.0,25.366666666666664,19.15,False
2014-09-29,-44.333649582484206,6408,752,21,19.266666666666666,25.933333333333334,21.700000000000006,False
2014-09-30,-64.20931315473536,5565,569,29,16.7,21.5,20.200000000000006,True
2014-10-01,-440.7087307134743,5829,801,18,16.133333333333336,18.866666666666667,17.549999999999994,True
2014-10-02,-182.25791575583844,5621,819,24,15.933333333333335,20.366666666666667,17.4,False
2014-10-03,-187.28993353797523,5387,1053,29,13.333333333333336,20.766666666666666,16.85,False
2014-10-06,35.797591194134846,6187,701,23,9.266666666666667,21.133333333333333,14.85,False
2014-10-07,-93.8721980834216,5996,751,22,17.933333333333334,22.4,19.65,True
2014-10-08,-52.541097343279034,5840,773,24,16.866666666666664,23.16666666666667,20.05,True
2014-10-09,-570.301701491072,5457,743,16,13.5,20.4,17.75,False
2014-10-10,-223.27920739022198,5345,1055,25,11.466666666666667,17.8,15.55,False
2014-10-13,-594.4062528038876,4079,897,25,10.2,18.7,14.35,True
2014-10-14,21.919737201832504,5862,820,18,17.599999999999994,24.23333333333333,19.950000000000006,False
2014-10-15,471.9088438243271,5719,716,16,20.2,25.0,21.9,True
2014-10-16,427.6884627009922,5759,773,30,16.133333333333333,21.866666666666664,20.8,True
2014-10-17,-337.498857158912,5551,1026,17,15.566666666666668,22.03333333333333,18.45,False
2014-10-20,436.7405060926658,7903,657,23,5.966666666666666,15.933333333333335,10.0,False
2014-10-21,367.17595726563917,6224,735,23,12.433333333333332,19.6,15.35,True
2014-10-22,-742.2989242340564,6106,566,20,10.566666666666668,14.6,13.75,True
2014-10-23,60.17994798069231,7318,612,20,10.4,11.866666666666665,11.3,True
2014-10-24,-4.931395137292384,6402,935,18,10.6,17.03333333333333,12.75,False
2014-10-27,-92.38437659159172,6704,703,24,9.833333333333334,17.599999999999994,13.9,False
2014-10-28,36.29451854430045,6240,746,16,10.766666666666666,21.83333333333333,15.4,False
2014-10-29,-325.51336029785944,5704,728,18,11.133333333333333,22.566666666666666,17.549999999999994,True
2014-10-30,120.99533761458952,6712,746,16,8.500000000000002,15.166666666666664,12.25,False
2014-10-31,-99.26951032732086,6472,960,15,7.399999999999999,12.800000000000002,10.1,True
2014-11-03,-44.050569568402345,7702,629,17,4.433333333333334,16.3,8.850000000000003,False
2014-11-04,-215.9721979182896,5326,664,15,11.5,20.0,14.9,False
2014-11-05,38.27915536374985,6027,723,23,12.766666666666667,17.966666666666672,15.5,False
2014-11-06,-142.3597007107528,6057,601,12,9.066666666666668,13.699999999999998,11.4,True
2014-11-07,0.7854131023595983,6296,745,16,4.8,11.666666666666664,10.0,False
2014-11-10,-95.71532063624544,6644,729,24,5.2,15.733333333333334,10.3,False
2014-11-11,-166.34145220422215,4823,839,32,7.7666666666666675,17.8,12.45,False
2014-11-12,76.23231771076644,5927,689,24,7.7666666666666675,18.7,15.15,False
2014-11-13,-53.15287592973255,7190,643,14,2.766666666666667,9.066666666666668,7.699999999999998,True
2014-11-14,22.87169543799337,7193,796,16,2.2333333333333334,6.133333333333333,4.35,True
2014-11-17,25.107820373485083,7172,581,12,4.233333333333333,11.866666666666665,6.9,True
2014-11-18,51.7604240462988,9077,529,26,-4.133333333333333,7.6,3.0,False
2014-11-19,-47.57339226353725,9043,546,24,-5.3,2.2333333333333334,-2.65,False
2014-11-20,43.9887834326355,7131,619,16,-0.16666666666666666,7.966666666666666,3.8,False
2014-11-21,99.94431027972223,7085,751,15,-2.1,2.9666666666666663,0.75,False
2014-11-24,-144.69921354507642,6089,653,20,11.300000000000002,19.1,14.15,True
2014-11-25,-171.06621642326354,5430,651,20,10.033333333333333,18.7,14.65,False
2014-11-26,-21.05624726425685,5501,566,11,1.4666666666666668,10.766666666666666,6.7,True
2014-11-28,-289.5733404894308,5246,907,6,-1.7666666666666668,3.533333333333333,1.55,False
2014-12-01,-357.0146344817763,6835,602,16,5.4,17.599999999999994,12.5,True
2014-12-02,-64.15801874185809,6954,595,14,1.8666666666666665,6.833333333333332,4.6,True
2014-12-03,40.9107660761897,6222,645,14,5.2,8.333333333333334,6.9,True
2014-12-04,-80.03284557811503,6666,679,20,2.6,7.566666666666667,5.65,False
2014-12-05,-139.2092720815649,6033,733,15,1.3,8.333333333333334,4.15,True
2014-12-08,-497.58546422281466,8129,630,14,-3.766666666666667,2.7999999999999994,-0.95,False
2014-12-09,227.92316011413868,8913,496,18,2.4,7.233333333333333,4.050000000000002,True
2014-12-10,-119.03179807434479,6967,554,12,0.3666666666666667,5.0,4.0,True
2014-12-11,-54.058235556756706,6460,602,16,-0.3333333333333333,3.5,1.45,True
2014-12-12,-68.24001955643007,6430,785,9,0.2,3.8666666666666663,1.75,False
2014-12-15,-154.55483963127838,6299,662,15,2.233333333333333,9.066666666666668,5.1,False
2014-12-16,-64.0596382766912,6136,667,14,2.033333333333333,9.6,5.199999999999998,True
2014-12-17,33.10151836137675,5937,691,19,5.766666666666667,12.233333333333334,8.7,True
2014-12-18,181.8120762783924,6035,678,14,3.1333333333333333,6.133333333333333,5.35,False
2014-12-19,188.57196752381375,5559,791,10,-0.16666666666666666,3.6666666666666665,3.1,False
2014-12-22,447.229211824585,6249,632,8,2.0666666666666664,7.6,3.95,True
2014-12-23,-13.927694421744489,4955,575,14,6.833333333333332,8.533333333333333,7.699999999999998,True
2014-12-24,-112.24263346007729,4222,889,11,7.033333333333334,13.7,8.25,True
2014-12-26,-20.779922822539906,4097,654,9,4.033333333333334,10.2,7.300000000000002,False
2014-12-29,-7.905367552487861,6692,646,13,1.5,7.066666666666666,5.65,False
2014-12-30,-233.3797800681045,6314,678,16,-2.1,1.6666666666666667,0.6,False
2014-12-31,97.12087190737749,5235,724,16,-2.5,0.3666666666666667,-1.15,False
2015-01-02,136.70184993901466,5309,669,19,1.7,6.133333333333333,3.9,False
2015-01-05,-167.19719582507514,7032,540,7,-5.466666666666666,10.0,5.949999999999998,False
2015-01-06,-78.82147891751856,7567,528,25,-7.3,-5.3,-5.75,True
2015-01-07,-92.3289066912325,8966,478,23,-12.3,-4.166666666666667,-5.65,False
2015-01-08,66.16116145093747,11330,520,15,-13.199999999999998,-5.833333333333332,-10.25,False
2015-01-09,-61.06076182348807,8016,640,13,-6.7333333333333325,0.7666666666666666,-3.85,True
2015-01-12,48.265658560134405,6525,541,9,1.3,4.066666666666666,2.25,True
2015-01-13,-417.62083880834365,6857,539,19,-7.833333333333332,2.4,-0.45,False
2015-01-14,222.20875798786616,6102,496,8,-8.033333333333333,0.2,-4.9,False
2015-01-15,-143.8294187366746,5430,520,10,-3.4333333333333336,1.5,-1.0,False
2015-01-16,41.94856064479791,5860,744,13,-6.599999999999999,6.3,1.2000000000000002,False
2015-01-20,-45.09816173666468,6371,606,13,0.0,4.6000000000000005,3.4,False
2015-01-21,148.4055892883321,6896,632,19,-3.6,2.4,-0.30000000000000004,False
2015-01-22,2.9046774926914622,6477,565,14,-0.5,4.433333333333334,1.5,False
2015-01-23,-145.00310040848353,6323,738,11,-2.1,3.9,0.45,False
2015-01-26,-30.75438066521747,6011,496,19,-5.1000000000000005,-0.5,-2.5,True
2015-01-27,28.368865381210533,4894,505,8,-6.766666666666667,-1.9333333333333336,-4.1,True
2015-01-28,-23.896745746577377,7471,523,9,-8.4,0.9333333333333336,-4.7,False
2015-01-29,-210.68991794931569,6803,603,14,-7.099999999999999,2.4,-3.45,True
2015-01-30,195.67669415424237,5975,727,20,-6.933333333333333,3.1333333333333333,1.5,True
2015-02-02,78.07131416312676,6934,517,13,-9.500000000000002,1.1333333333333335,-0.75,True
2015-02-03,111.55709571051013,9124,499,13,-10.1,-2.833333333333333,-6.949999999999998,False
2015-02-04,-2.4838659660040316,8106,526,6,-4.9,5.0,-0.9,False
2015-02-05,35.052080603438746,7187,500,17,-9.7,4.633333333333334,0.6,False
2015-02-06,-78.5923125551235,7357,622,14,-10.833333333333336,-2.7000000000000006,-7.550000000000002,False
2015-02-09,-17.658179778546128,6716,503,8,-3.4,-1.2333333333333334,-1.85,True
2015-02-10,-187.60559826818192,6437,533,16,-3.2000000000000006,4.233333333333333,-1.2,True
2015-02-11,-22.394618527690913,6430,604,12,-5.3,1.1333333333333335,-1.65,False
2015-02-12,-5.341439668202384,6355,548,12,-8.233333333333333,4.4,-0.1,False
2015-02-13,66.35439283617916,7486,651,9,-12.866666666666665,-5.466666666666666,-7.65,False
2015-02-17,-39.544563756865045,8267,612,17,-9.533333333333333,-2.5000000000000004,-6.7,True
2015-02-18,24.06658194951797,7264,609,19,-8.033333333333333,-0.13333333333333333,-4.75,False
2015-02-19,30.176574764465837,7681,567,23,-12.866666666666665,-2.7000000000000006,-5.55,False
2015-02-20,-67.59023464474149,9215,768,18,-16.2,-6.366666666666667,-11.65,False
2015-02-23,-19.975868707092108,8620,571,24,-13.033333333333333,3.2999999999999994,-1.45,False
2015-02-24,18.387498994567064,8823,530,19,-14.533333333333333,-3.4,-10.6,False
2015-02-25,100.10030961709845,7750,602,20,-6.566666666666666,2.9666666666666663,-2.35,False
2015-02-26,-96.75648597510826,7514,564,9,-5.633333333333333,0.0,-2.55,False
2015-02-27,-78.17489105031062,6769,737,8,-7.133333333333333,-0.6666666666666666,-4.25,False
2015-03-02,-47.27612072955162,7047,490,10,-2.3000000000000003,3.7,0.2,False
2015-03-03,24.515442979962696,7376,503,16,-5.633333333333333,2.4,-1.95,True
2015-03-04,-18.86563322708298,7665,555,12,1.5,6.833333333333332,3.2,True
2015-03-05,-6.675166337958218,6433,605,14,-6.566666666666666,4.8,0.45,True
2015-03-06,-40.77218900063645,7273,660,11,-10.266666666666667,-2.8666666666666667,-6.35,False
2015-03-09,-3.825918509976418,7660,704,16,2.2,12.199999999999998,6.5,True
2015-03-10,46.55782440849089,8018,623,18,1.8666666666666665,11.3,5.25,True
2015-03-11,-21.450462360955502,8109,753,26,4.633333333333334,15.766666666666666,8.65,True
2015-03-12,48.90190724822287,8187,699,13,2.4,8.866666666666667,7.8,False
2015-03-13,-84.2748125072858,7033,780,15,-0.6666666666666666,5.7333333333333325,2.8,False
2015-03-16,-86.31524815772946,7709,599,21,2.0333333333333337,10.566666666666666,4.75,False
2015-03-17,-24.975234188356808,7437,647,20,1.1,13.9,8.5,True
2015-03-18,-39.13144694496168,7948,609,12,-1.5666666666666669,4.066666666666666,1.35,False
2015-03-19,-60.102961652277365,7414,635,16,-1.4,6.133333333333333,1.1,False
2015-03-20,168.9403447589534,6615,709,18,-1.2333333333333334,3.6666666666666665,1.5,True
2015-03-23,46.79348184634182,7454,620,13,-4.5,3.8666666666666663,-0.35000000000000003,False
2015-03-24,39.284534986205934,7018,619,23,-3.2000000000000006,6.666666666666668,0.9,False
2015-03-25,-48.64188119241908,6691,636,21,0.03333333333333336,8.700000000000001,3.45,True
2015-03-26,36.243099004665055,6696,603,15,4.633333333333333,14.266666666666666,7.35,True
2015-03-27,-75.03091883490151,6957,850,12,4.433333333333334,7.966666666666666,7.300000000000002,True
2015-03-30,-60.72410506531242,7178,696,25,1.8333333333333333,13.133333333333333,5.550000000000002,False
2015-03-31,-177.318000848873,7137,694,18,2.2333333333333334,8.5,6.45,True
2015-04-01,-71.81600339837132,6890,730,20,0.7333333333333334,10.966666666666667,4.8,False
2015-04-02,-7.128321404754843,6548,815,25,3.1666666666666665,16.833333333333332,8.9,False
2015-04-06,80.57547012932038,6758,935,23,4.466666666666667,16.133333333333333,8.85,False
2015-04-07,46.16646361438552,6906,821,12,5.966666666666666,14.833333333333336,10.5,True
2015-04-08,-63.93228750445133,7014,763,15,2.766666666666667,8.133333333333333,6.699999999999998,True
2015-04-09,-4.589212007855622,6673,763,20,2.9666666666666663,6.5,4.3,True
2015-04-10,-26.14489283497096,5979,933,19,4.066666666666666,13.866666666666667,6.5,True
2015-04-13,-8.200460394379661,6591,749,31,8.133333333333333,18.33333333333333,12.05,False
2015-04-14,-25.44968554192565,6679,787,22,11.5,18.5,14.2,True
2015-04-15,44.43632399432045,6745,917,21,10.4,21.83333333333333,15.3,False
2015-04-16,-101.95840415673092,6495,887,29,9.433333333333332,16.7,13.4,False
2015-04-17,-25.88658670538189,6435,1210,9,12.233333333333334,21.33333333333333,14.5,True
2015-04-20,20.622966900063147,7245,686,14,7.7666666666666675,14.433333333333332,10.55,True
2015-04-21,2.14111192750579,6919,762,24,10.733333333333334,19.03333333333333,14.5,True
2015-04-22,26.562618369838678,6808,799,23,8.533333333333333,19.066666666666666,13.65,True
2015-04-23,-35.47446785775765,7280,693,25,5.4,11.1,8.600000000000001,False
2015-04-24,32.78610334513541,6795,846,15,3.9,10.733333333333334,6.6,False
2015-04-27,-18.696244488674893,6946,785,28,9.4,16.5,12.5,False
2015-04-28,-11.939993066762328,6833,977,19,10.4,21.866666666666664,14.3,False
2015-04-29,-62.01177170926393,7011,1005,31,9.633333333333333,25.0,17.35,False
2015-04-30,101.3581120875242,6440,849,21,8.700000000000001,18.133333333333336,12.0,False
2015-05-01,-62.531327967100886,6406,1111,22,8.866666666666667,15.166666666666664,11.1,False
2015-05-04,61.130123074156025,7056,1076,31,12.033333333333333,26.83333333333333,17.55,False
2015-05-05,45.89416772222603,7124,1073,32,16.5,28.13333333333333,20.9,False
2015-05-06,13.976341281236728,6823,1058,27,13.866666666666665,21.5,18.55,False
2015-05-07,-47.85913963859002,6837,1110,29,11.666666666666664,24.43333333333333,17.25,False
2015-05-08,21.372062955883848,6299,1416,29,12.4,25.36666666666667,16.7,False
2015-05-11,-8.451271604132671,7263,1042,39,19.066666666666666,27.4,21.700000000000006,False
2015-05-12,135.72368356923607,7263,964,41,17.766666666666666,30.4,23.200000000000006,True
2015-05-13,28.785557311975932,6408,760,23,12.233333333333334,21.1,18.9,False
2015-05-14,43.78744737612442,6673,1011,34,10.566666666666668,22.23333333333333,15.4,False
2015-05-15,-83.94203623928844,6201,1300,25,12.6,22.96666666666667,16.6,False
2015-05-18,49.16486573917928,6812,922,28,14.266666666666666,21.866666666666664,17.5,False
2015-05-19,-68.86961666522711,6853,919,36,13.9,26.133333333333336,16.65,True
2015-05-20,28.23903532486839,6805,803,28,12.4,19.633333333333333,17.1,False
2015-05-21,-11.189795735748703,6298,828,31,11.3,16.7,13.7,False
2015-05-22,-20.72952365673018,5591,1143,27,12.6,24.433333333333334,16.85,False
2015-05-26,-122.75151478465432,7339,1022,32,18.133333333333333,28.5,22.05,False
2015-05-27,28.980834243724985,6938,789,34,18.866666666666667,26.63333333333333,21.1,True
2015-05-28,-25.40170717244155,7161,939,42,18.7,27.96666666666667,20.8,False
2015-05-29,-40.04991261398709,6684,1310,37,17.766666666666666,27.96666666666667,22.35,False
2015-06-01,42.68930363020581,7572,633,23,10.766666666666666,15.333333333333336,15.35,True
2015-06-02,22.61872077151293,6776,672,17,10.2,13.133333333333335,11.5,True
2015-06-03,-22.304544429770885,7055,860,34,11.5,20.566666666666666,14.45,False
2015-06-04,11.288195311056823,6554,978,26,12.4,18.666666666666668,14.8,False
2015-06-05,-20.50810703978641,6183,1204,31,13.333333333333336,20.566666666666666,15.45,True
2015-06-08,-33.37083866179455,7041,917,38,16.666666666666668,24.633333333333336,19.2,True
2015-06-09,-36.2842892160711,6976,876,37,19.066666666666666,29.03333333333333,22.05,True
2015-06-10,-24.91670049231107,7084,1060,34,18.5,27.23333333333333,23.35,False
